method,image,text,vdrop,vincr,tdrop,tincr
libragrad,/media/crk/vol3/rt/coco/val2017/000000425925.jpg,A large clock tower in the center of a city.,1.2426613830029964,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000425925.jpg,A large clock tower in the center of a city.,1.4897163026034832,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000280710.jpg,A group of people walking down a city street near a bus.,3.557649999856949,0.0,0.09762351401150227,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000280710.jpg,A group of people walking down a city street near a bus.,1.873636431992054,0.0,1.9447272643446922,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000280710.jpg,A group of people walking down a city street near a bus.,3.495166078209877,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000280710.jpg,A group of people walking down a city street near a bus.,2.8243588283658028,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000429623.jpg,A very large pizza on top of a pan on a table.,1.289268583059311,0.0,0.8837128058075905,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000429623.jpg,A very large pizza on top of a pan on a table.,1.9104130566120148,0.0,0.9699098765850067,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000429623.jpg,A very large pizza on top of a pan on a table.,0.20591653883457184,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000429623.jpg,A very large pizza on top of a pan on a table.,1.0571498423814774,0.0,0.763293169438839,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000036861.jpg,A parking meter on the side of the street with a ring for attaching bicycles.,0.0,100.0,2.974396198987961,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000036861.jpg,A parking meter on the side of the street with a ring for attaching bicycles.,0.0,100.0,0.15556896105408669,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000036861.jpg,A parking meter on the side of the street with a ring for attaching bicycles.,1.5934702008962631,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000036861.jpg,A parking meter on the side of the street with a ring for attaching bicycles.,1.720079593360424,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000098018.jpg,This is a picture of a kitchen in a poverty area of a town.,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000098018.jpg,This is a picture of a kitchen in a poverty area of a town.,0.0,100.0,0.2847348339855671,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000098018.jpg,This is a picture of a kitchen in a poverty area of a town.,0.0,100.0,0.0,100.0
fusion,/media/crk/vol3/rt/coco/val2017/000000098018.jpg,This is a picture of a kitchen in a poverty area of a town.,0.0,100.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000370900.jpg,A group of white teddy bears on a white table.,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000370900.jpg,A group of white teddy bears on a white table.,0.0,100.0,0.19887350499629974,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000370900.jpg,A group of white teddy bears on a white table.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000370900.jpg,A group of white teddy bears on a white table.,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000357501.jpg,A gold colored pair of scissors cutting into a piece of bejeweled fabric with other bejeweled items in the background.,0.27330946177244186,0.0,0.13835299760103226,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000357501.jpg,A gold colored pair of scissors cutting into a piece of bejeweled fabric with other bejeweled items in the background.,0.0,100.0,0.2754810266196728,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000357501.jpg,A gold colored pair of scissors cutting into a piece of bejeweled fabric with other bejeweled items in the background.,0.6093194708228111,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000357501.jpg,A gold colored pair of scissors cutting into a piece of bejeweled fabric with other bejeweled items in the background.,0.0,100.0,0.008871685713529587,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000453302.jpg,"A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.",2.6440411806106567,0.0,0.24434030055999756,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000453302.jpg,"A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.",3.0185818672180176,0.0,0.31872987747192383,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000453302.jpg,"A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.",4.501074925065041,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000453302.jpg,"A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.",5.502557754516602,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000023126.jpg,A man is standing on top of two horses and holding the reigns.,2.1610915660858154,0.0,0.03608036786317825,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000023126.jpg,A man is standing on top of two horses and holding the reigns.,0.0,100.0,0.24587400257587433,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000023126.jpg,A man is standing on top of two horses and holding the reigns.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000023126.jpg,A man is standing on top of two horses and holding the reigns.,0.0,100.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000393115.jpg,Nan or woman is enjoying a day of surfboarding on a brown/orange board.,0.6705291569232941,0.0,0.24469923228025436,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000393115.jpg,Nan or woman is enjoying a day of surfboarding on a brown/orange board.,0.0,100.0,0.15312470495700836,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000393115.jpg,Nan or woman is enjoying a day of surfboarding on a brown/orange board.,0.9473542682826519,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000393115.jpg,Nan or woman is enjoying a day of surfboarding on a brown/orange board.,2.638165093958378,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000466567.jpg,A tree with a donut as an ornament,2.2092461585998535,0.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000466567.jpg,A tree with a donut as an ornament,1.1262383311986923,0.0,0.0,100.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000466567.jpg,A tree with a donut as an ornament,3.0627846717834473,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000466567.jpg,A tree with a donut as an ornament,4.877772927284241,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000021167.jpg,The couple are dressed up and posing for photos.,0.7683202624320984,0.0,0.03927387297153473,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000021167.jpg,The couple are dressed up and posing for photos.,0.21015405654907227,0.0,0.5006492137908936,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000021167.jpg,The couple are dressed up and posing for photos.,1.324060931801796,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000021167.jpg,The couple are dressed up and posing for photos.,5.248482525348663,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000410735.jpg,Various different pictures of food in a bowl.,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000410735.jpg,Various different pictures of food in a bowl.,0.0,100.0,0.0,100.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000410735.jpg,Various different pictures of food in a bowl.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000410735.jpg,Various different pictures of food in a bowl.,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,0.23577064275741577,0.0,1.8385455012321472,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,0.26877038180828094,0.0,1.8862314522266388,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,1.7233308404684067,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,2.1013427525758743,0.0,0.04269629716873169,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000250205.jpg,Couple of Seagulls stand next to each other watching the same thing,0.4065772518515587,0.0,0.11284518986940384,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000250205.jpg,Couple of Seagulls stand next to each other watching the same thing,1.5546489506959915,0.0,1.1846775189042091,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000250205.jpg,Couple of Seagulls stand next to each other watching the same thing,2.90971826761961,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000250205.jpg,Couple of Seagulls stand next to each other watching the same thing,2.570516988635063,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000559099.jpg,Several cows are seen grazing in a field.,3.6286648362874985,0.0,2.0392555743455887,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000559099.jpg,Several cows are seen grazing in a field.,4.1637178510427475,0.0,0.06841011345386505,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000559099.jpg,Several cows are seen grazing in a field.,5.505345389246941,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000559099.jpg,Several cows are seen grazing in a field.,5.295580253005028,0.0,1.9832920283079147,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000107087.jpg,A black cat sits in a car and looks out.,2.5531968101859093,0.0,0.16948096454143524,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000107087.jpg,A black cat sits in a car and looks out.,0.04137307405471802,0.0,2.5923343375325203,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000107087.jpg,A black cat sits in a car and looks out.,2.471495419740677,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000107087.jpg,A black cat sits in a car and looks out.,2.72670891135931,0.0,0.007790699601173401,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000222825.jpg,A kitchen with a stove top oven next to a white fridge.,1.9637666642665863,0.0,0.07981695234775543,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000222825.jpg,A kitchen with a stove top oven next to a white fridge.,0.8162789046764374,0.0,0.2256695181131363,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000222825.jpg,A kitchen with a stove top oven next to a white fridge.,3.195580840110779,0.0,0.0,100.0
fusion,/media/crk/vol3/rt/coco/val2017/000000222825.jpg,A kitchen with a stove top oven next to a white fridge.,5.185937881469727,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000368038.jpg,A colorful train sits on the tracks in the sunshine.,1.9622698426246643,0.0,0.018271803855895996,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000368038.jpg,A colorful train sits on the tracks in the sunshine.,2.348662167787552,0.0,0.8462123572826385,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000368038.jpg,A colorful train sits on the tracks in the sunshine.,3.134586662054062,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000368038.jpg,A colorful train sits on the tracks in the sunshine.,4.404756426811218,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,0.0,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,1.6797106713056564,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000213830.jpg,two tennis players in blue shirts playing tennis,2.6862259954214096,0.0,0.0,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000213830.jpg,two tennis players in blue shirts playing tennis,1.8598124384880066,0.0,0.09205006062984467,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000213830.jpg,two tennis players in blue shirts playing tennis,4.8743125051259995,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000213830.jpg,two tennis players in blue shirts playing tennis,0.5937570706009865,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000209222.jpg,Black and white photograph of a man sitting at a bench.,0.046895258128643036,0.0,0.010827183723449707,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000209222.jpg,Black and white photograph of a man sitting at a bench.,2.161262370646,0.0,1.4120414853096008,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000209222.jpg,Black and white photograph of a man sitting at a bench.,0.9474189952015877,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000209222.jpg,Black and white photograph of a man sitting at a bench.,0.6218681111931801,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000284445.jpg,A group of people crossing a street next to a bend traffic light.,1.4707539230585098,0.0,0.9203486144542694,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000284445.jpg,A group of people crossing a street next to a bend traffic light.,0.8450169116258621,0.0,1.0070137679576874,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000284445.jpg,A group of people crossing a street next to a bend traffic light.,1.5410605818033218,0.0,0.0,100.0
fusion,/media/crk/vol3/rt/coco/val2017/000000284445.jpg,A group of people crossing a street next to a bend traffic light.,3.7351958453655243,0.0,0.06173774600028992,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000373353.jpg,People crossing a street in front of a taxi and tour bus.,0.0,100.0,0.024751713499426842,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000373353.jpg,People crossing a street in front of a taxi and tour bus.,0.0,100.0,0.1594538800418377,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000373353.jpg,People crossing a street in front of a taxi and tour bus.,2.1759308874607086,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000373353.jpg,People crossing a street in front of a taxi and tour bus.,1.9195590168237686,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000150649.jpg,Different views of a man who is skateboarding.,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000150649.jpg,Different views of a man who is skateboarding.,0.9375080466270447,0.0,0.009850040078163147,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000150649.jpg,Different views of a man who is skateboarding.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000150649.jpg,Different views of a man who is skateboarding.,1.759265922009945,0.0,0.04585478454828262,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000177714.jpg,A plate of cooked food in seen in this image.,0.0,100.0,0.0,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000177714.jpg,A plate of cooked food in seen in this image.,0.7642284035682678,0.0,0.0,100.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000177714.jpg,A plate of cooked food in seen in this image.,0.08678324520587921,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000177714.jpg,A plate of cooked food in seen in this image.,0.851697102189064,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000022705.jpg,The woman in the dress is holding her drink.,0.40750354528427124,0.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000022705.jpg,The woman in the dress is holding her drink.,2.666701562702656,0.0,0.40126554667949677,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000022705.jpg,The woman in the dress is holding her drink.,2.901710942387581,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000022705.jpg,The woman in the dress is holding her drink.,4.776099324226379,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000426166.jpg,A light blue bicycle chained to a pole on the sidewalk in front of a red building.,1.814967393875122,0.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000426166.jpg,A light blue bicycle chained to a pole on the sidewalk in front of a red building.,2.5747276842594147,0.0,1.3560544699430466,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000426166.jpg,A light blue bicycle chained to a pole on the sidewalk in front of a red building.,1.885301060974598,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000426166.jpg,A light blue bicycle chained to a pole on the sidewalk in front of a red building.,1.319999061524868,0.0,0.005613453686237335,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000322844.jpg,there are two stuffed animals on a wooden bench,1.5072330832481384,0.0,0.01064268872141838,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000322844.jpg,there are two stuffed animals on a wooden bench,2.597372978925705,0.0,1.0637970641255379,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000322844.jpg,there are two stuffed animals on a wooden bench,0.38471478037536144,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000322844.jpg,there are two stuffed animals on a wooden bench,0.0,100.0,0.020000431686639786,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000210388.jpg,Some people are walking in the snow and having fun. ,3.3729009330272675,0.0,0.2523992210626602,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000210388.jpg,Some people are walking in the snow and having fun. ,3.6796770989894867,0.0,0.3726545721292496,0.0
